feature_1,feature_2,class
0.0,0.0,yes
0.0033333333333333,-0.5440211108893698,yes
0.0066666666666666,0.9129452507276276,yes
0.01,-0.9880316240928618,yes
0.0133333333333333,0.7451131604793488,yes
0.0166666666666666,-0.2623748537039287,yes
0.02,-0.3048106211022167,yes
0.0233333333333333,0.7738906815578891,yes
0.0266666666666666,-0.9938886539233752,yes
0.03,0.8939966636005579,yes
0.0333333333333333,-0.5063656411097588,yes
0.0366666666666666,-0.0442426780850709,yes
0.04,0.5806111842123143,yes
0.0433333333333333,-0.9301059501867618,yes
0.0466666666666666,0.9802396594403116,yes
0.05,-0.7148764296291646,yes
0.0533333333333333,0.2194252583790047,yes
0.0566666666666666,0.3466494554970303,yes
0.06,-0.8011526357338304,yes
0.0633333333333333,0.9977992786806004,yes
0.0666666666666666,-0.8732972972139946,yes
0.07,0.4677185183427589,yes
0.0733333333333333,0.0883987124875314,yes
0.0766666666666666,-0.6160642040533645,yes
0.08,0.9454451549211168,yes
0.0833333333333333,-0.9705280195418052,yes
0.0866666666666666,0.6832397038158508,yes
0.09,-0.1760459464712114,yes
0.0933333333333333,-0.3878094208292295,yes
0.0966666666666666,0.8268456339220814,yes
0.1,-0.9997558399011496,yes
0.1033333333333333,0.8508876886558596,yes
0.1066666666666666,-0.4281554280844515,yes
0.11,-0.1323816292054519,yes
0.1133333333333333,0.6503107401625525,yes
0.1166666666666666,-0.9589328250406132,yes
0.12,0.9589157234143064,yes
0.1233333333333333,-0.6502649395607762,yes
0.1266666666666666,0.1323218708698284,yes
0.13,0.4282099105187685,yes
0.1333333333333333,-0.8509193596391765,yes
0.1366666666666666,0.9997545059076306,yes
0.14,-0.8268117243068012,yes
0.1433333333333333,0.3877538496372611,yes
0.1466666666666666,0.176105293265966,yes
0.15,-0.6832837250355236,yes
0.1533333333333333,0.970542546651256,yes
0.1566666666666666,-0.9454255122693236,yes
0.16,0.6160167137641636,yes
0.1633333333333333,-0.0883386596401723,yes
0.1666666666666666,-0.4677718053224761,yes
0.17,0.8733266675417377,yes
0.1733333333333333,-0.9977952793125008,yes
0.1766666666666666,0.8011165538942744,yes
0.18,-0.3465929043765532,yes
0.1833333333333333,-0.219484077409708,yes
0.1866666666666666,0.7149185852567496,yes
0.19,-0.980251583583402,yes
0.1933333333333333,0.9300838049771284,yes
0.1966666666666666,-0.5805620972394064,yes
0.2,0.0441824483318731,yes
0.2033333333333333,0.506417628279074,yes
0.2066666666666666,-0.8940236757546595,yes
0.21,0.9938819970129512,yes
0.2133333333333333,-0.773852498155771,yes
0.2166666666666666,0.3047532008014393,yes
0.22,0.2624330297809573,yes
0.2233333333333333,-0.7451533679583873,yes
0.2266666666666666,0.9880409219176676,yes
0.23,-0.912920646328743,yes
0.2333333333333333,0.5439705233633756,yes
0.2366666666666666,6.028870669158527e-05,yes
0.24,-0.5440716964379951,yes
0.2433333333333333,0.9129698518082046,yes
0.2466666666666666,-0.9880223226768295,yes
0.25,0.7450729502920265,yes
0.2533333333333333,-0.262316676673239,yes
0.2566666666666666,-0.3048680402950903,yes
0.26,0.773928862147125,yes
0.2633333333333333,-0.993895307221284,yes
0.2666666666666666,0.8939696481970214,yes
0.27,-0.5063136520999421,yes
0.2733333333333333,-0.0443029076774586,yes
0.2766666666666666,0.5806602690748583,yes
0.28,-0.9301280920157128,yes
0.2833333333333333,0.9802277317343164,yes
0.2866666666666667,-0.7148342714031982,yes
0.29,0.2193664385507503,yes
0.2933333333333333,0.3467060053575308,yes
0.2966666666666667,-0.8011887146614145,yes
0.3,0.9978032744219704,yes
0.3033333333333333,-0.8732679237120532,yes
0.3066666666666666,0.4676652296630121,yes
0.31,0.0884587650135853,yes
0.3133333333333333,-0.6161116921033395,yes
0.3166666666666666,0.9454647941364738,yes
0.32,-0.9705134889047492,yes
0.3233333333333333,0.6831956801127874,yes
0.3266666666666666,-0.1759865990365776,yes
0.33,-0.3878649906116159,yes
0.3333333333333333,0.8268795405320025,yes
0.3366666666666666,-0.9997571702608278,yes
0.34,0.8508560145797973,yes
0.3433333333333333,-0.428100944093906,yes
0.3466666666666667,-0.1324413870599041,yes
0.35,0.6503565384006261,yes
0.3533333333333333,-0.9589499231814596,yes
0.3566666666666667,0.958898618302602,yes
0.36,-0.6502191365954637,yes
0.3633333333333333,0.1322621120532509,yes
0.3666666666666666,0.4282643913966589,yes
0.37,-0.8509510275296328,yes
0.3733333333333333,0.9997531682802758,yes
0.3766666666666666,-0.8267778116862851,yes
0.38,0.3876982770359131,yes
0.3833333333333333,0.1761646394206257,yes
0.3866666666666666,-0.6833277437716457,yes
0.39,0.9705570702330484,yes
0.3933333333333333,-0.9454058661811658,yes
0.3966666666666666,0.6159692212359092,yes
0.4,-0.0882786064717261,yes
0.4033333333333333,-0.4678250906019699,yes
0.4066666666666667,0.8733560346951758,yes
0.41,-0.9977912763176868,yes
0.4133333333333333,0.8010804691428774,yes
0.4166666666666667,-0.3465363519963052,yes
0.42,-0.2195428956426462,yes
0.4233333333333333,0.7149607382857996,yes
0.4266666666666667,-0.9802635041635444,yes
0.43,0.9300616563868934,yes
0.4333333333333333,-0.5805130081563131,yes
0.4366666666666666,0.0441222184180842,yes
0.44,0.5064696136076988,yes
0.4433333333333333,-0.8940506846592281,yes
0.4466666666666666,0.9938753364900368,yes
0.45,-0.7738143119409093,yes
0.4533333333333333,0.3046957793929669,yes
0.4566666666666666,0.262491204904113,yes
0.46,-0.7451935727289959,yes
0.4633333333333333,0.9880502161512134,yes
0.4666666666666667,-0.91289603861164,yes
0.47,0.5439199338601964,yes
0.4733333333333333,0.000120577413164,yes
0.4766666666666667,-0.5441222800090677,yes
0.48,0.912994449570384,yes
0.4833333333333333,-0.9880130176696048,yes
0.4866666666666667,0.7450327373965665,yes
0.49,-0.2622584986890995,yes
0.4933333333333333,-0.3049254583798515,yes
0.4966666666666666,0.7739670399233398,yes
0.5,-0.9939019569066536,yes
0.5033333333333333,0.8939426295441483,yes
0.5066666666666667,-0.5062616612498129,yes
0.51,-0.0443631371088172,yes
0.5133333333333333,0.5807093518268601,yes
0.5166666666666667,-0.930150230463901,yes
0.52,0.98021580046546,yes
0.5233333333333333,-0.7147921105790036,yes
0.5266666666666666,0.2193076179251585,yes
0.53,0.3467625539578492,yes
0.5333333333333333,-0.8012247906768953,yes
0.5366666666666666,0.997807266536597,yes
0.54,-0.8732385470360203,yes
0.5433333333333333,0.4676119392834293,yes
0.5466666666666666,0.0885188172181156,yes
0.55,-0.6161591779139161,yes
0.5533333333333333,0.9454844299153232,yes
0.5566666666666666,-0.9704989547401404,yes
0.56,0.6831516539264935,yes
0.5633333333333334,-0.1759272509622804,yes
0.5666666666666667,-0.3879205589842185,yes
0.57,0.8269134441364414,yes
0.5733333333333334,-0.9997584969866604,yes
0.5766666666666667,0.8508243374111047,yes
0.58,-0.4280464585473298,yes
0.5833333333333334,-0.1325011444329679,yes
0.5866666666666667,0.6504023342748304,yes
0.59,-0.958967017836784,yes
0.5933333333333334,0.9588815097055614,yes
0.5966666666666667,-0.6501733312667813,yes
0.6,0.1322023527559366,yes
0.6033333333333334,0.4283188707179246,yes
0.6066666666666667,-0.8509826923271134,yes
0.61,0.99975182701909,yes
0.6133333333333333,-0.8267438960606563,yes
0.6166666666666667,0.3876427030253871,yes
0.62,0.1762239849349748,yes
0.6233333333333333,-0.6833717600240573,yes
0.6266666666666667,0.9705715902871296,yes
0.63,-0.9453862166567149,yes
0.6333333333333333,0.6159217264687744,yes
0.6366666666666667,-0.0882185529824112,yes
0.64,-0.4678783741810467,yes
0.6433333333333333,0.8733853986742021,yes
0.6466666666666666,-0.9977872696961728,yes
0.65,0.8010443814797708,yes
0.6533333333333333,-0.3464797983564917,yes
0.6566666666666666,-0.2196017130776058,yes
0.66,0.7150028887161619,yes
0.6633333333333333,-0.9802754211806952,yes
0.6666666666666666,0.930039504416137,yes
0.67,-0.580463916963213,yes
0.6733333333333333,0.044061988343923,yes
0.6766666666666666,0.5065215970954443,yes
0.68,-0.8940776903141655,yes
0.6833333333333333,0.9938686723546551,yes
0.6866666666666666,-0.7737761229134431,yes
0.69,0.3046383568770081,yes
0.6933333333333334,0.2625493790731846,yes
0.6966666666666667,-0.7452337747910284,yes
0.7,0.9880595067934652,yes
0.7033333333333334,-0.912871427576408,yes
0.7066666666666667,0.5438693423800163,yes
0.71,0.0001808661191982,yes
0.7133333333333334,-0.5441728616024037,yes
0.7166666666666667,0.9130190440140772,yes
0.72,-0.9880037090712214,yes
0.7233333333333334,0.7449925217931151,yes
0.7266666666666667,-0.2622003197517216,yes
0.73,-0.3049828753562915,yes
0.7333333333333333,0.774005214886395,yes
0.7366666666666667,-0.9939086029794596,yes
0.74,0.8939156076420367,yes
0.7433333333333333,-0.5062096685595602,yes
0.7466666666666667,-0.0444233663789279,yes
0.75,0.5807584324681413,yes
0.7533333333333333,-0.930172365531246,yes
0.7566666666666667,0.9802038656337856,yes
0.76,-0.714749947156734,yes
0.7633333333333333,0.2192487965024432,yes
0.7666666666666667,0.34681910129778,yes
0.77,-0.8012608637801419,yes
0.7733333333333333,0.9978112550244654,yes
0.7766666666666666,-0.8732091671860026,yes
0.78,0.4675586472042042,yes
0.7833333333333333,0.0885788691009041,yes
0.7866666666666666,-0.6162066614849214,yes
0.79,0.9455040622575938,yes
0.7933333333333333,-0.9704844170480316,yes
0.7966666666666666,0.683107625257129,yes
0.8,-0.1758679022485355,yes
0.8033333333333333,-0.3879761259468354,yes
0.8066666666666666,0.8269473447352745,yes
0.81,-0.9997598200786428,yes
0.8133333333333334,0.8507926571498969,yes
0.8166666666666667,-0.4279919714449212,yes
0.82,-0.1325609013244261,yes
0.8233333333333334,0.650448127784999,yes
0.8266666666666667,-0.9589841090065238,yes
0.83,0.9588643976232474,yes
0.8333333333333334,-0.6501275235748956,yes
0.8366666666666667,0.1321425929781027,yes
0.84,0.4283733484823677,yes
0.8433333333333334,-0.8510143540315033,yes
0.8466666666666667,0.999750482124078,yes
0.85,-0.8267099774300383,yes
0.8533333333333334,0.3875871276058853,yes
0.8566666666666667,0.1762833298087977,yes
0.86,-0.6834157737925983,yes
0.8633333333333333,0.970586106813447,yes
0.8666666666666667,-0.9453665636960418,yes
0.87,0.6158742294629314,yes
0.8733333333333333,-0.0881584991724458,yes
0.8766666666666667,-0.4679316560595127,yes
0.88,0.87341475947871,yes
0.8833333333333333,-0.9977832594479732,yes
0.8866666666666667,0.8010082909050854,yes
0.89,-0.3464232434573184,yes
0.8933333333333333,-0.2196605297143728,yes
0.8966666666666666,0.715045036547683,yes
0.9,-0.9802873346348115,yes
0.9033333333333332,0.9300173490649398,yes
0.9066666666666666,-0.5804148236602842,yes
0.91,0.0440017581096084,yes
0.9133333333333332,0.5065735787421215,yes
0.9166666666666666,-0.8941046927193735,yes
0.92,0.9938620046068314,yes
0.9233333333333332,-0.773737931073511,yes
0.9266666666666666,0.3045809332537718,yes
0.93,0.2626075522879605,yes
0.9333333333333332,-0.7452739741443387,yes
0.9366666666666666,0.9880687938443892,yes
0.94,-0.9128468132231364,yes
0.9433333333333334,0.5438187489230187,yes
0.9466666666666668,0.000241154824575,yes
0.95,-0.5442234412178194,yes
0.9533333333333334,0.913043635139194,yes
0.9566666666666668,-0.9879943968817128,yes
0.96,0.7449523034818184,yes
0.9633333333333334,-0.2621421398613168,yes
0.9666666666666668,-0.3050402912242017,yes
0.97,0.7740433870361515,yes
0.9733333333333334,-0.993915245439678,yes
0.9766666666666668,0.893888582490785,yes
0.98,-0.506157674029373,yes
0.9833333333333332,-0.0444835954875717,yes
0.9866666666666668,0.5808075109985235,yes
0.99,-0.9301944972176672,yes
0.9933333333333332,0.9801919272393366,yes
0.9966666666666668,-0.7147077811365425,yes
1.0,0.219189974282818,yes
1.0033333333333334,0.3468756473771177,yes
1.0066666666666666,-0.8012969339710231,yes
1.01,0.9978152398855612,yes
1.0133333333333334,-0.8731797841621071,yes
1.0166666666666666,0.4675053534255305,yes
1.02,0.0886389206617325,yes
1.0233333333333334,-0.6162541428161832,yes
1.0266666666666666,0.945523691163214,yes
1.03,-0.9704698758284755,yes
1.0333333333333334,0.683063594104854,yes
1.0366666666666666,-0.1758085528955585,yes
1.04,-0.3880316914992646,yes
1.0433333333333332,0.826981242328379,yes
1.0466666666666666,-0.99976113953677,yes
1.05,0.8507609737962891,yes
1.0533333333333332,-0.4279374827868781,yes
1.0566666666666666,-0.1326206577340614,yes
