feature_0,feature_1,class
1.0291812998605618,0.6337859866167876,1.0
-0.07163105113935948,0.2311453825385701,0.0
-0.1886897513552346,-0.4601111331307448,0.0
-1.5059256464842752,-0.9476109506328722,1.0
-1.0099384394433895,-1.9145150864129017,2.0
-0.9550162754402123,2.4322140908652443,2.0
1.2806381538873621,1.9039989752069355,2.0
0.9276497698002234,0.9567654317429397,1.0
0.7535916975872489,2.4483516339608062,2.0
0.3146508479334549,0.12037045933966728,0.0
0.17310129762577575,-0.31940656044059335,0.0
-1.2132875097524958,0.2784064111980878,1.0
1.4455923700886097,0.07003252018874856,1.0
-0.1975470650042874,2.347435606011661,2.0
-1.506855770561678,2.203144950052855,2.0
1.4020420360342356,1.1259418819362563,1.0
-0.1293280236401288,0.10257366085352587,0.0
-2.264636146967936,1.4771352536680287,2.0
0.7985837875289766,0.05352047951136667,0.0
-1.460017311271773,-0.405132939471084,1.0
-0.4930834951546684,0.9216808384258797,1.0
-1.3896850676916765,-0.985752236118187,1.0
-1.4639551471064556,1.687150727115851,2.0
-0.22093644406205293,0.20207741165832563,0.0
-0.30677457553589893,-2.5222502204873583,2.0
1.3436190156386427,-0.31064304068641097,1.0
0.9388218492260525,1.0507985958011556,1.0
-0.8407062486590693,0.02339858924627486,0.0
-0.5057376755344647,0.7063499287676056,0.0
-0.3412811647946864,-0.1006402672007679,0.0
-1.3485653771210893,-0.4491657059777313,1.0
-1.0768159301827207,-1.7019998321542682,1.0
2.8845372701868683,0.38016450152749814,2.0
0.09090247499322535,0.0531414212453996,0.0
1.6736056220404927,-1.2800258024570794,2.0
0.03773425219295811,-1.5155687162714628,1.0
1.984915831441085,0.12325683814837085,1.0
0.19673158369595528,-0.8552220759729937,0.0
0.23970296120658874,0.5220015576128063,0.0
0.22107820199655087,-0.6425071141638107,0.0
0.41752990178447724,0.2608962162207238,0.0
0.9992121413992046,-1.0076408604964275,1.0
0.34151390462497144,0.07419380703856987,0.0
-0.7161100107547332,2.7950210882912456,2.0
-2.219991065754901,0.48087064764580606,2.0
-1.4916120829476887,-1.4606041788792163,2.0
0.3669455370548055,-0.5720465047455708,0.0
0.08669927963619874,-0.13318920588375294,0.0
-0.894769969638656,-1.1704970358387903,1.0
2.8420751486548097,0.6896107223094421,2.0
1.0499939211915061,-0.8368548977043526,1.0
-0.6567301573862298,-0.33539805134179257,0.0
1.884204277273211,1.099742947173067,2.0
-1.2315177769701589,0.8070116159929498,1.0
0.2966172194710423,-0.2759732070896917,0.0
1.1394181078234444,1.7707162116444133,2.0
-0.5606700349750171,-0.6272502122526509,0.0
0.31392877589681145,-0.41095539640233103,0.0
-0.03162788310353637,-2.678378086178948,2.0
-0.656080405305743,-0.5207559296224324,0.0
-1.229898139044405,0.42765870572974685,1.0
1.5029349272611676,1.679887253099003,2.0
0.4727986893369165,-1.5496818513123123,1.0
-0.8473616160101191,0.6339897920017074,1.0
0.5099505057748224,-2.5683130835144996,2.0
0.736168146768411,1.6402589719898593,1.0
-0.12184898225271533,-1.1865923709085906,1.0
1.4708639053367225,1.717335935862072,2.0
2.4048323910185956,-0.7454587610759396,2.0
0.41076470432270945,1.2862242400711983,1.0
-1.3510854910345784,-0.4723600527866576,1.0
-0.8243241510734856,1.154416389306621,1.0
-2.138680435710294,0.6306290446707414,2.0
-1.6444998249156773,-0.33201545128817783,1.0
-2.8580139544207523,0.2864377008453757,2.0
-0.41805442118584235,-0.7183484963944886,0.0
-0.8887892119419417,-0.9614281735455587,1.0
0.016274278581398037,0.20654314500830623,0.0
-0.29815433173493805,-0.6574752969785247,0.0
0.207425331948266,-0.19005907211576095,0.0
2.6188264274023827,-0.462949589253689,2.0
0.2524831863959741,-0.1380862330650453,0.0
-0.7844250535572203,0.25523275763489306,0.0
0.377913137938655,-0.7286223826378064,0.0
-0.5666468886242503,-0.33144732602557814,0.0
-0.1044177762682513,2.815968512331722,2.0
-0.49961127245575987,-1.1165290055851018,1.0
1.074318420779651,0.07659097703687073,1.0
-0.2863033465689854,0.9017155936984935,1.0
2.0949060302318463,0.5759676754641114,2.0
-1.7939013024325694,-1.3372301311387889,2.0
-0.899491596698195,-2.050748042331188,2.0
-0.5103468622174172,1.6117437909010286,1.0
-0.6389351485291928,2.934839141297409,2.0
-0.7666060250261092,0.19969898291115434,0.0
0.37603248410208984,1.1641568425070277,1.0
-0.013528173081950978,-2.1124378016946435,2.0
0.33539875686539367,-0.31452210400049746,0.0
-1.1908618667080688,0.5346260518744741,1.0
1.7988837087292526,0.7145154378475145,2.0
0.544377677324871,-2.4778683989506094,2.0
1.9173689279230859,0.5813558845224968,2.0
-0.038606466802600374,-1.2241816816413518,1.0
0.555849891001226,-0.2984610191940598,0.0
-0.3598675317854293,2.080425362336515,2.0
0.26393490034893796,0.03905770763682831,0.0
-2.004802222302724,0.8478400984487489,2.0
0.08932876962214652,-0.044592134236028494,0.0
-0.9888994892796023,-1.6284294868709923,1.0
0.2506988119652341,-0.775911720950527,0.0
0.6937964888549175,-0.4227517428795496,0.0
1.8494785489320074,-0.0279364351178627,1.0
-0.713236206112658,0.3994720321335152,0.0
2.3379923161912837,-0.36563431653855505,2.0
0.7568171649893892,2.8883900100431754,2.0
-0.10381661979929603,-0.2878211404991173,0.0
1.0936101786676249,-2.103034459128049,2.0
2.591686582405732,-1.1990291233785277,2.0
2.537152743363298,-0.04802996890049245,2.0
-1.6431569473557115,-2.2331705394535937,2.0
0.337841470018447,-0.22771241202222609,0.0
-2.030401583432391,-0.2749637017468563,2.0
0.3927652020315411,1.2914173300944118,1.0
-0.8603044324146835,1.550228864558472,1.0
0.054777143671083994,0.2383180583734364,0.0
-1.8075141035217375,-0.7285170347218166,1.0
0.41102633180686354,-0.24568798875105635,0.0
0.7950155419209133,0.5121011350693467,0.0
-1.800376651712581,0.823920289187976,2.0
1.6720194091683294,-2.275833000868861,2.0
0.4775333927726635,2.0459129887968537,2.0
1.6548643618249659,0.21037317569914707,1.0
1.7256624405556957,1.41494475592328,2.0
-0.09066982942881036,-0.47857867618722877,0.0
0.5602530463211209,0.1720193424636316,0.0
-1.252531708938481,-0.6346505363765261,1.0
-2.675856308835221,-0.17749877373026085,2.0
-0.24039223741741578,-2.5947258262018518,2.0
0.23626287816016306,0.128015941277151,0.0
0.6188811611944838,-1.766044687621509,1.0
0.6581962649450488,-0.3849913375106364,0.0
-0.09033884798811004,0.8882981488571768,0.0
-1.7510449387936489,-0.7638035766693174,1.0
1.4357092154315458,0.5952912049058969,1.0
-1.4773974157562821,1.3578955076897323,1.0
-0.013341287476723154,-1.462573824484618,1.0
1.0489401633688153,1.3100458109179924,1.0
-2.257435162719601,0.00038621569872901787,2.0
1.278974919110841,0.7350438194656038,1.0
-1.2189113158479925,1.5906464752191647,2.0
0.5334810512904282,-0.5501357674122662,0.0
0.8649990673971577,1.3280037141031658,1.0
-0.13081950803868644,-0.5915932094405064,0.0
-0.5146855764061059,-0.03296002372369225,0.0
1.10882812116237,0.36929047556750483,1.0
-0.7476227536584898,-0.589063032387201,0.0
0.09857066296072288,-1.1543968719252977,1.0
2.6255301686064763,0.7474377962117981,2.0
2.8944222298734332,-0.09749477322402592,2.0
-0.42005223428218025,1.7810450437654,2.0
-1.1112212484257886,-2.1124284150803203,2.0
-0.11831558120966397,0.20630429323253247,0.0
0.9001596947344314,0.9519081971772703,1.0
0.8889171345750657,0.1671841071654669,0.0
0.8172609348085382,-2.0764767111409554,2.0
-1.1224627094032646,0.12823540361939323,1.0
0.14245671638881516,0.2451735654460211,0.0
1.112049512445055,0.3963482522629561,1.0
2.5224088810670984,-0.2574714209977742,2.0
0.005043565565373637,-0.004909328433306888,0.0
1.2766789109462378,0.7504787041767548,1.0
-0.5104621255014513,-0.6081578276097537,0.0
1.8189416461797356,-1.0816834102842199,2.0
2.5684972160197312,0.19754360942792154,2.0
0.8600495523235001,0.3250478674934493,0.0
-0.27529861284817214,-0.29577269145864804,0.0
0.5496391275454187,2.94058527242047,2.0
-0.2308764314430009,-0.5699245409332255,0.0
-2.267484602205221,0.45857619997211674,2.0
1.665104887206467,1.9746952775798987,2.0
0.47703264671921874,-1.4253211085480864,1.0
-0.9018290517297743,0.30116275525150776,1.0
-1.077494116281273,1.204670627602043,1.0
-2.4565042930127174,-0.438455858266439,2.0
-0.04242232653332435,-2.7264898942431515,2.0
-0.05766615189052253,1.153924090200841,1.0
-0.3584537215397648,-0.27684476434977434,0.0
0.9842254021243,1.7285307869244892,2.0
-0.5055724931485527,-0.5167687998579115,0.0
-0.21471492210436954,-1.8734182903204228,1.0
0.2767563509156501,0.27456043371433925,0.0
-2.480507789566403,-0.37016981662289333,2.0
-0.02130557592459252,0.104191281952615,0.0
-0.5186292024538106,2.7523936486061764,2.0
-1.4615524715510206,-0.40959813360739944,1.0
1.1750307709807104,2.1529036047138668,2.0
0.7881577107454255,0.9709896352561207,1.0
-1.604201698448384,-0.4361313590408811,1.0
0.202152001914347,-0.8467885801025523,0.0
-0.27902749362181106,1.5200326666899318,1.0
0.8299605642423145,1.4122515801254973,1.0
-1.5136041545038637,2.111296776714549,2.0
-1.353550102851246,0.8325151809569585,1.0
0.19847426091337794,0.027445672769586843,0.0
1.5129183732255491,1.1531278199866586,1.0
0.45786140198584707,0.01709629004826206,0.0
-1.287164020301493,-0.12533766291135617,1.0
0.8360339556315292,1.82548347174416,1.0
-0.032905829621835615,-0.6412137824530676,0.0
-0.7443011583694523,-2.617925136765059,2.0
0.03137314645840386,0.8968823524795903,0.0
1.0474006132427525,-1.1440127596888268,1.0
-0.18639939033932854,0.04823090101938082,0.0
1.441265153920643,-0.6238269957960424,1.0
2.4431105512272935,-0.7795104803812701,2.0
0.9571990184542426,-0.0329978200679486,1.0
-0.08735872908250711,0.5073495789265179,0.0
0.6119903441938952,1.033394946210999,1.0
1.5075755538549216,0.039384649324980446,1.0
-1.2974094600603945,-0.4052953258197389,1.0
-0.04887227958372541,0.1439342227882812,0.0
-0.8193586470539188,-1.4923349716072265,1.0
0.40878453865783154,0.093107914869523,0.0
-0.6539476236649818,0.5670259428876234,0.0
0.003047473622015278,-0.1128981476231626,0.0
-1.4869541083054196,2.024196943290604,2.0
-0.16551452661066102,-0.08928419553125683,0.0
-0.2360710518213102,0.37164068205874834,0.0
1.141457701168864,-1.1933935191903067,1.0
-0.6343396866134158,0.9737758938793187,1.0
1.5017310119097873,-0.9217594627210385,1.0
-2.403534748608547,1.2844035229444783,2.0
0.4823550177678821,-0.1690795868529075,0.0
-0.10514414586928156,0.9274808793698878,1.0
-1.0730806151185035,-0.6825051713902995,1.0
-0.7698706986528959,0.2756593665358007,0.0
1.8323723711439082,-1.9474526270372046,2.0
-0.4657763689020238,-0.25227478792182745,0.0
-0.28959872870676723,-1.3442270070926063,1.0
-0.1961438497408588,-0.44783003252834164,0.0
-0.6740376197063284,-0.22050872151620535,0.0
-0.3132092888364457,0.5891898177056233,0.0
-2.604671389249098,-0.3493008654983599,2.0
-0.7215112810747188,1.5210504651494094,1.0
0.4778932299046019,-0.038416661591744256,0.0
0.11844076225367674,-1.4113567344705404,1.0
0.1895388158631075,0.8210374952963198,0.0
2.47497873227912,0.14095970100287228,2.0
-0.8943356054313455,0.15151219614543124,0.0
-0.03757636913420995,2.8869539501821984,2.0
1.519045363185438,0.45555921212061107,1.0
-0.36737861854587817,1.368088889164629,1.0
-1.618511911999651,1.0595474221483534,2.0
-1.306738464178454,-0.820088785178664,1.0
0.7401370938129426,-1.9689965187835226,2.0
0.6433144488554807,0.24884154020909327,0.0
-2.5382795428592035,0.9555349806691662,2.0
1.1358115207837272,-0.36341835929407396,1.0
-1.1490632407059411,1.299358015868409,1.0
-0.9333367012211383,1.6959449100089492,1.0
-0.03630043631349871,0.18899219677719575,0.0
-1.2828232503597097,1.649694923850045,2.0
-0.3885385134538688,-0.4414194991187327,0.0
1.33017013444886,0.2153364209523316,1.0
-0.45514307786542885,1.3415113851074927,1.0
-1.6320960099332047,-1.7255553715162413,2.0
0.8772612919475662,0.2158963397757698,0.0
0.29626101115911413,-0.5057281927269163,0.0
-0.3103480699794483,0.4323758954082774,0.0
-0.14174386291338706,0.07128595345624267,0.0
1.1561243739725169,1.720160104800579,2.0
-0.22710897352551493,-2.4573174733585685,2.0
0.39361826971114816,0.5813363125710627,0.0
-1.3484965342445716,-0.16543654506562488,1.0
1.4442404748607718,-1.8533828081699355,2.0
-1.0837986553290986,-1.0655207299430762,1.0
-0.05389866916259761,0.1056077394356308,0.0
1.3580483053144738,-0.42928822747015505,1.0
-1.5832500893458261,0.21879506506067792,1.0
-2.575806633852726,-0.0015591232122844356,2.0
0.3999210088223192,-2.0745416382590296,2.0
2.0058403407045806,0.7259709849013861,2.0
0.7650546927943128,2.026855051585308,2.0
-0.44368459035129293,2.0872930710420152,2.0
-0.1438600515340589,-0.6359408610978631,0.0
-0.15088308952879342,0.216618408666102,0.0
2.6445975708885148,-0.897116639906643,2.0
0.03408824910614257,-1.2356074160144546,1.0
1.0240994975754052,2.5973907415790385,2.0
0.13072999930942397,0.07296622045375961,0.0
-0.34860591621074205,0.49409244971290517,0.0
0.8678050780261206,-0.525980357275537,1.0
-1.664548975387778,1.970206506466667,2.0
-0.25221829940299484,-0.0078006744059301025,0.0
0.03970194204501709,1.3650110741079395,1.0
-0.4304761702669079,-0.09704052606081984,0.0
-2.7184552873812646,0.2902542623167526,2.0
-1.82249446935779,0.9536296454665005,2.0
-0.799625596662083,-2.343366890195658,2.0
-0.8439166162360482,-0.17384330150945926,0.0
-0.7687651864495472,-0.9843600215482077,1.0
1.6088427586146379,-1.4659452977426362,2.0
2.300146294851327,1.7189944031542757,2.0
0.0003181744226652544,-0.03589177159387992,0.0
-1.1783135257707509,-0.8341900199629899,1.0
-0.9046380495100728,-2.1955881770260066,2.0
2.2920429584872597,-0.8649960496939036,2.0
1.299974911554413,-1.7397603972388365,2.0
2.7436758660539464,0.27732116728605805,2.0
-0.8531866812475383,0.25935417727722065,0.0
1.4498050662843387,0.3785870701404985,1.0
-0.5768730660822805,-2.102856655957244,2.0
0.8666942781064804,0.6413389043385077,1.0
-1.6409890734168773,-0.664777994200394,1.0
-2.1091207899395075,1.2251466502995696,2.0
-0.03631996780806829,-0.1858738110271917,0.0
-1.2036740866963682,0.5342934511568365,1.0
-2.134291061075602,1.2979897955344184,2.0
-1.0297276192453508,2.0107069815743084,2.0
0.7228009251396632,0.06082208277949062,0.0
-0.9179800097171933,-1.166045425624766,1.0
0.30855918646357094,0.5549081688146356,0.0
0.7909745273585327,-1.4523797250851314,1.0
0.6053247136368677,-1.8933556084248948,2.0
-0.5216932264557824,-0.9208207270487296,0.0
-1.6762104901321648,1.734564634071765,2.0
1.2458656113660054,2.0656801610794484,2.0
2.988162558497231,-0.23813365978843437,2.0
-0.03326607846590273,0.3320681120030201,0.0
-0.20616071790929488,1.1853953915256887,1.0
-2.3326213008103807,0.33350800952248594,2.0
0.36634688410773464,-0.007161816123267294,0.0
-0.40307098775485173,0.790634615731544,0.0
-0.3881544488873063,-1.8093434038543539,1.0
0.04344805068710106,0.5260790465684638,0.0
-0.07133565890781625,-0.39316785732869164,0.0
1.7916421656102086,-0.4331486548256869,1.0
-2.301857955537315,-0.08205663894584764,2.0
2.0251549108905436,2.147472487013692,2.0
1.1897083956356413,-0.09001390986032615,1.0
-1.363447071299079,1.7225492174965544,2.0
1.2673067364036217,-1.545397507125659,2.0
-0.9693103653474848,-1.9412527844807543,2.0
1.026632020104943,2.6899510667045847,2.0
